StudentID,CohortTerm_x,RegistrationDate,Gender,BirthMonth,HSDip,HSDipYr,HSGPAUnwtd,HSGPAWtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus,cohort term,Adjusted Gross Income,Parent Adjusted Gross Income,CohortTerm_y,Term,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,Marital Status_Divorced,Marital Status_Married,Marital Status_Separated,Marital Status_Single,Father's Highest Grade Level_College,Father's Highest Grade Level_High School,Father's Highest Grade Level_Middle School,Father's Highest Grade Level_Unknown,Mother's Highest Grade Level_College,Mother's Highest Grade Level_High School,Mother's Highest Grade Level_Middle School,Mother's Highest Grade Level_Unknown,Housing_Off Campus,Housing_On Campus Housing,Housing_With Parent,Race
309218,1,20120823,2,12,1,-1,3.43,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,15000.0,1,1,0,1,52.0301,-1.0,0,0,-2.0,-2,-1,6,1.7,1.7,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
297379,1,20110726,2,4,1,2011,3.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,2.48,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3
314378,1,20120724,2,10,1,2012,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,42702.0,1,3,1,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.75,3.76,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3
328695,1,20140617,2,3,1,2014,3.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,15000.0,1,6,0,0,9.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,3.16,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
317945,1,20130624,1,2,1,2013,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,40175.0,1,3,0,0,52.0301,-1.0,0,0,-2.0,-2,-1,6,2.1,2.32,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
304501,1,20110811,1,8,1,2011,3.06,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,105664.0,1,3,0,0,52.0301,-1.0,0,0,-2.0,-2,-1,6,1.94,2.28,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,6
309087,1,20120703,2,8,1,2012,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,132859.0,1,3,0,1,54.0101,-1.0,0,0,-2.0,-2,-1,6,0.43,0.3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,6
354544,1,20160811,1,1,1,2016,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,33614.0,1,3,0,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.39,2.65,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
306267,1,20120627,2,10,1,2012,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,3,1,1,0.0,-1.0,0,0,-2.0,-2,-1,6,2.4,2.62,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4
299827,3,20130110,2,11,1,-1,2.67,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,0,3,0.0,22697.0,3,3,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,1.7,2.45,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
312198,1,20120814,1,2,1,-1,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,45050.0,0.0,1,3,0,-2,40.0801,-1.0,0,0,-2.0,-2,-1,6,0.0,2.37,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,6
330189,1,20140527,1,11,1,2014,3.19,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,227.0,110965.0,1,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,1.85,2.54,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,6
318245,1,20130624,1,2,1,2013,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,15288.0,1,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.33,3.05,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4
344520,1,20150608,1,6,1,2015,3.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,6878.0,12233.0,1,3,0,1,52.0201,-1.0,0,0,-2.0,-2,-1,6,1.59,1.03,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
305783,3,20111220,2,3,1,2011,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,3,0.0,0.0,3,3,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,2.67,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,4
305801,3,20111215,2,8,1,2009,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,3,5295.0,26631.0,3,3,0,-2,50.0701,-1.0,7,0,50.0701,-2,-1,6,3.63,2.91,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
302275,1,20110607,1,8,1,2011,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,0,1,0.0,20360.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,0.55,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
305842,1,20120413,2,8,1,2012,3.3,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,25272.0,1,3,0,-2,52.0301,-1.0,8,0,52.0301,-2,-1,6,4.0,3.2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
315801,3,20121214,1,3,1,-1,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,40765.0,0.0,3,3,1,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.7,3.62,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
343082,3,20140124,1,2,-1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,-1.0,-1.0,0,0,-2.0,-2,-1,6,3.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
353544,1,20160616,2,7,1,2016,2.51,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,0,1,0.0,18565.0,1,3,-2,1,43.0199,-1.0,0,0,-2.0,-2,-1,6,2.09,2.93,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,4
342804,1,20150623,2,6,1,2015,2.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,28769.0,1,3,0,0,40.0501,-1.0,0,0,-2.0,-2,-1,6,2.06,2.19,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
302371,1,20110428,2,1,1,-1,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15000.0,1,3,-1,-1,51.3801,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
278099,3,20141120,2,8,1,2014,3.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,3,0.0,5116.0,3,3,0,1,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.4,2.61,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4
330331,1,20140605,2,3,1,2014,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,3935.0,139119.0,1,3,0,0,42.0101,-1.0,0,0,-2.0,-2,-1,6,1.14,1.08,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,7
318710,1,20130618,1,4,1,2013,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,0,1,1,0.0,21476.0,1,3,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.8,3.1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
325812,1,20140527,1,3,1,2014,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,0.0,52840.0,1,3,-2,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,3.25,2.91,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
343900,1,20150623,2,8,1,2015,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,31880.0,1,3,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,2.23,2.22,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,6
310330,1,20120627,1,9,1,2010,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,5799.0,1,3,0,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,0.38,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
343016,1,20150622,2,7,1,2015,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,16103.0,1,3,0,0,42.0101,-1.0,0,0,-2.0,-2,-1,6,2.62,2.83,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
344785,1,20150624,2,9,1,2015,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,39831.0,1,3,0,0,9.0101,-1.0,0,0,-2.0,-2,-1,6,2.67,2.8,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
302545,1,20110705,2,2,1,-1,3.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,6000.0,1,3,1,0,27.0101,-1.0,0,0,-2.0,-2,-1,6,3.4,3.46,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
351440,1,20160418,1,11,1,2016,3.09,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,4000.0,183000.0,1,3,0,-2,43.0203,-1.0,0,0,-2.0,-2,-1,6,3.63,3.33,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,6
344067,1,20150629,1,12,1,2015,3.79,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,26819.0,1,3,0,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.43,3.45,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
351191,1,20160713,2,6,1,-1,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,33447.0,1,3,0,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,1.28,1.9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
329301,1,20140702,1,6,1,-1,3.92,-1,-1,0,1,-2.0,-2.0,-2,2,-1,-1,0,0,1,6767.0,214747.0,1,3,-1,-1,40.0501,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,6
291374,1,20130717,2,2,1,2012,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,13290.0,1,1,1,1,50.0901,-1.0,0,0,-2.0,-2,-1,6,1.15,1.15,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,4
301426,1,20110609,1,6,1,2011,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,20975.0,1,3,1,1,52.1401,-1.0,0,0,-2.0,-2,-1,6,2.05,2.22,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,7
301645,1,20110509,1,7,1,2010,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,144501.0,1,6,0,0,52.0201,-1.0,8,0,52.0201,-2,-1,6,4.0,3.43,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3
354817,1,20160524,1,11,1,2016,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,37434.0,1,3,1,-2,51.0999,-1.0,0,0,-2.0,-2,-1,6,0.85,1.57,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4
349836,1,20160504,2,11,1,2016,3.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,9308.0,1,3,0,-2,13.1001,-1.0,0,0,-2.0,-2,-1,6,3.42,3.47,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
344094,1,20150616,2,10,1,2015,3.3,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,19317.0,1,3,0,0,52.0301,-1.0,0,0,-2.0,-2,-1,6,2.12,2.87,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
311993,1,20120620,1,10,1,2012,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,32286.0,1,3,0,0,50.0701,-1.0,0,0,-2.0,-2,-1,6,0.46,1.01,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,7
355412,1,20160627,2,10,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15000.0,1,1,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.46,3.46,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
341454,1,20150811,1,9,1,-1,3.19,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,0,1,1,0.0,24861.0,1,3,-2,0,43.0399,-1.0,0,0,-2.0,-2,-1,6,3.3,3.03,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
309791,1,20120725,1,3,1,2010,3.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,150000.0,1,3,0,-2,43.0203,-1.0,0,0,-2.0,-2,-1,6,2.68,2.9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,6
321419,1,20130606,1,3,1,2013,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,29217.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,0.51,2.21,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
280697,1,20110718,1,3,1,2009,2.61,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,12501.0,0.0,1,1,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
309372,1,20120416,2,8,1,2012,3.7,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,1,1210.0,3520.0,1,3,-2,0,52.0801,-1.0,8,0,52.0801,-2,-1,6,2.9,2.98,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
354217,1,20160427,2,12,1,2016,3.25,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,14660.0,1,3,0,-2,45.1101,-1.0,0,0,-2.0,-2,-1,6,3.28,3.41,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4
315638,1,20120905,1,2,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15000.0,1,1,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.3,3.3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
353048,1,20160510,1,4,1,2016,3.32,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,95066.0,1,3,0,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,3.79,3.74,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
34474,1,20120712,2,5,1,2001,2.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,19340.0,0.0,1,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,0.9,0.61,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4
342582,1,20150513,2,6,1,-1,3.04,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,9028.0,1,1,1,-2,13.1209,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,7
65929,1,20110607,2,1,1,2011,2.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,133468.0,1,3,1,1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.7,3.12,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3
330144,1,20140604,1,12,1,2014,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,67814.0,1,6,0,0,52.1401,-1.0,0,0,-2.0,-2,-1,6,3.7,3.7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,4
321082,1,20130729,2,11,1,2013,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,22611.0,1,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.02,2.88,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4
315083,1,20120813,2,9,1,2008,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,21338.0,16233.0,1,6,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.0,2.59,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
301170,1,20110802,2,3,1,2011,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,40841.0,1,6,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,2.65,2.69,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3
314922,1,20120806,1,6,1,2012,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,10596.0,1,1,0,1,0.0,-1.0,0,0,-2.0,-2,-1,6,1.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4
340049,3,20141022,2,2,1,2014,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,3,0.0,30825.0,3,3,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.08,3.05,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3
310068,3,20120118,2,11,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,0.0,3,3,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,6
311418,1,20120621,2,5,1,2012,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,18044.0,1,6,0,0,42.0101,-1.0,7,0,42.0101,-2,-1,6,4.0,3.34,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
346433,1,20150519,1,3,1,2015,3.19,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,2924.0,1.0,1,3,1,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,0.97,0.42,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,6
354922,1,20160531,2,7,1,2016,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,33172.0,1,3,0,-2,27.0101,-1.0,0,0,-2.0,-2,-1,6,0.81,1.78,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,6
342343,1,20150316,1,10,1,2015,3.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,36259.0,1,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,1.18,2.08,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
318899,1,20130416,2,5,1,2013,3.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,1,1,0.0,15000.0,1,3,-2,0,54.0101,-1.0,0,0,-2.0,-2,-1,6,3.0,3.22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
300292,1,20110429,2,3,1,2010,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,1,1668.0,39638.0,1,1,-2,1,42.0101,-1.0,0,0,-2.0,-2,-1,6,0.3,0.3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
355757,1,20160531,1,11,1,2016,3.82,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,28000.0,1,3,0,-2,11.0101,-1.0,0,0,-2.0,-2,-1,6,0.46,1.55,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
308103,1,20120627,2,1,1,2012,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,28335.0,1,3,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.0,2.47,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
332355,1,20150824,2,9,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15000.0,1,1,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,2.9,2.9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
300538,1,20110517,2,8,1,2011,3.51,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,0.0,9395.0,1,6,-2,-2,23.0101,-1.0,0,0,-2.0,-2,-1,6,3.7,3.61,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,6
299311,1,20110608,2,12,1,2011,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,37047.0,1,6,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,3.0,3.14,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3
300513,1,20110412,1,2,1,2004,2.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,10477.0,0.0,1,3,0,0,43.0399,-1.0,0,0,-2.0,-2,-1,6,1.8,2.59,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,6
264039,3,20130117,2,8,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.7,2.72,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
301315,1,20110725,1,12,1,2010,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,0,1,0.0,15600.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,0.5,1.13,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
308129,1,20120504,2,4,1,2012,2.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,35736.0,1,3,0,0,45.1001,-1.0,0,0,-2.0,-2,-1,6,0.46,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
342457,1,20150506,1,2,1,2015,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,15000.0,1,3,0,0,43.0399,-1.0,0,0,-2.0,-2,-1,6,2.93,2.53,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,4
320680,1,20130416,2,11,1,2013,2.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,89755.0,1,3,0,1,0.0,-1.0,0,0,-2.0,-2,-1,6,2.66,2.12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
342805,1,20150317,1,9,1,2015,3.43,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,16586.0,1,3,0,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,2.56,3.06,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
253441,1,20140826,1,7,1,1993,2.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,1,0,1,45.1101,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
350696,3,20150122,1,10,1,-1,2.98,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,-1.0,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
356825,1,20160601,2,12,1,2016,2.41,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,79397.0,1,1,0,-2,13.1209,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
326751,1,20140709,1,9,1,2013,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,0.0,1,3,0,-2,11.0101,-1.0,0,0,-2.0,-2,-1,6,3.86,3.63,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
351465,1,20160420,2,6,1,2016,3.52,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,32220.0,1,3,1,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.68,3.81,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
304381,1,20120320,2,5,1,-1,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,15000.0,1,6,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,1.5,3.27,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
356386,1,20160802,1,4,1,-1,2.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,23628.0,1,1,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
306018,1,20120411,1,1,1,2012,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,93553.0,1,1,1,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,1.9,1.9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,6
309918,3,20120117,1,5,-1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,51.0,-1.0,0,0,-2.0,-2,-1,6,3.0,3.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
327554,1,20140522,1,3,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,0.0,0.0,1,3,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,3.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3
329192,1,20140611,1,5,1,2013,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,19943.0,104625.0,1,3,0,0,43.0203,-1.0,0,0,-2.0,-2,-1,6,3.83,3.19,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,6
356048,1,20160804,1,3,1,-1,3.29,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,1,11130.0,0.0,1,3,1,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,1.58,1.38,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
327584,1,20140828,1,3,1,2014,2.86,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,34197.0,1,3,0,0,11.0101,-1.0,0,0,-2.0,-2,-1,6,2.65,2.71,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
351475,1,20160406,2,12,1,-1,3.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,62318.0,1,3,0,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,3.61,3.46,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3
304000,1,20110906,1,3,1,1989,0.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,1,82752.0,0.0,1,1,0,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
