StudentID,Dropout,CohortTerm_x,RegistrationDate,Gender,BirthMonth,HSDip,HSDipYr,HSGPAUnwtd,HSGPAWtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus,cohort term,Adjusted Gross Income,Parent Adjusted Gross Income,CohortTerm_y,Term,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,Marital Status_Divorced,Marital Status_Married,Marital Status_Separated,Marital Status_Single,Father's Highest Grade Level_College,Father's Highest Grade Level_High School,Father's Highest Grade Level_Middle School,Father's Highest Grade Level_Unknown,Mother's Highest Grade Level_College,Mother's Highest Grade Level_High School,Mother's Highest Grade Level_Middle School,Mother's Highest Grade Level_Unknown,Housing_Off Campus,Housing_On Campus Housing,Housing_With Parent,Race
293611,1,1,20110825,1,9,1,-1,-1.0,-1,-1,0,2,65.0,54.0,-1,0,0,0,0,0,1,2768.0,12373.0,1,1,-2,-2,9.0101,-1.0,0,0,-2.0,-2,-1,6,3.7,3.7,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
304263,0,1,20110804,2,7,1,-1,-1.0,-1,-1,0,2,107.0,72.0,-1,2,0,0,0,0,1,9110.0,73176.0,1,6,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,6
301326,1,1,20110412,1,11,1,2010,3.29,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,29209.0,124000.0,1,1,1,1,43.0399,-1.0,0,0,-2.0,-2,-1,6,1.91,1.91,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
281368,0,1,20110810,2,12,1,-1,-1.0,-1,-1,0,2,55.0,44.0,-1,0,0,0,1,0,1,0.0,130000.0,1,6,-2,-2,54.0101,13.1001,0,0,-2.0,-2,-1,6,3.0,3.45,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
304905,0,1,20110901,2,8,1,-1,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,52506.0,1,6,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.65,3.23,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4
300290,1,1,20110720,2,9,1,2010,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,26612.0,1,3,0,0,51.0,-1.0,0,0,-2.0,-2,-1,6,0.0,2.94,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
299495,0,1,20110502,1,9,1,2010,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,0,0,1,0.0,87230.0,1,3,-2,0,11.0101,-1.0,8,0,11.0101,-2,-1,6,3.9,3.92,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
302116,0,1,20110706,2,3,1,-1,-1.0,-1,-1,0,2,120.0,66.0,-1,0,0,0,0,0,1,0.0,0.0,1,6,-2,-2,51.0,-1.0,8,0,51.0,-2,-1,6,4.0,3.06,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
302551,0,1,20110531,2,10,1,-1,-1.0,-1,-1,0,2,56.0,66.0,-1,0,0,0,0,0,1,141564.0,0.0,1,6,-2,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,4.0,3.47,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3
299115,0,1,20110329,1,8,1,-1,-1.0,-1,-1,0,2,61.0,64.0,-1,2,0,0,0,0,1,2768.0,12373.0,1,6,-2,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
302819,0,1,20110613,2,12,-1,-1,-1.0,-1,-1,0,2,65.0,65.0,-1,2,0,0,0,0,1,2768.0,12373.0,1,6,-2,-2,42.0101,-1.0,7,0,42.0101,-2,-1,6,3.7,2.64,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
304823,1,1,20110824,1,10,1,-1,-1.0,-1,-1,0,2,140.0,70.0,-1,2,0,0,0,0,1,30972.0,0.0,1,3,-2,-2,52.0801,-1.0,0,0,-2.0,-2,-1,6,3.0,2.72,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3
305310,1,1,20110901,2,12,1,-1,-1.0,-1,-1,0,2,68.0,53.0,-1,0,0,0,1,0,1,25308.0,0.0,1,6,-2,-2,52.1401,-1.0,0,0,-2.0,-2,-1,6,0.0,1.29,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4
294719,0,1,20110425,2,9,1,-1,-1.0,-1,-1,0,2,83.0,70.0,-1,0,0,0,0,0,1,2000.0,0.0,1,6,-2,-2,52.0301,-1.0,8,0,52.0301,-2,-1,6,3.3,2.9,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
302717,1,1,20110817,2,6,1,-1,-1.0,-1,-1,0,2,24.0,12.0,-1,0,0,0,0,0,1,0.0,24859.0,1,3,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,1.77,1.82,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4
305260,1,1,20110906,2,7,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,2,0,0,0,0,1,2768.0,12373.0,1,6,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.7,3.94,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
304298,0,1,20110817,2,5,1,-1,-1.0,-1,-1,0,2,22.0,22.0,-1,0,0,0,1,0,1,4000.0,90000.0,1,6,-2,-2,51.0,-1.0,0,0,-2.0,-2,-1,6,3.0,3.58,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
72295,1,1,20110725,2,9,1,-1,-1.0,-1,-1,0,2,11.0,18.0,-1,0,0,0,0,0,1,71507.0,0.0,1,3,-2,-2,13.1202,-1.0,0,0,-2.0,-2,-1,6,3.44,3.37,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
300240,1,1,20110502,1,11,1,2011,2.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,77268.0,1,3,0,0,52.0801,-1.0,0,0,-2.0,-2,-1,6,3.06,3.21,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,4
301382,0,1,20110419,2,5,1,-1,-1.0,-1,-1,0,2,93.0,83.0,-1,2,0,0,0,0,1,38512.0,0.0,1,6,-2,-2,51.3801,-1.0,8,0,51.3801,-2,-1,6,4.0,3.92,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
258799,0,1,20110907,2,8,1,-1,-1.0,-1,-1,0,2,51.0,43.0,-1,0,0,0,0,0,1,16173.0,55611.0,1,6,-2,-2,43.0199,9.0101,8,0,43.0199,-2,-1,6,2.7,2.81,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4
299293,1,1,20110608,1,1,1,2011,2.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,4764.0,8588.0,1,3,1,0,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,1.38,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
304560,0,1,20110801,2,9,1,-1,-1.0,-1,-1,0,2,48.0,40.0,-1,0,0,0,0,0,1,6158.0,99709.0,1,6,-2,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.0,3.09,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,6
300275,0,1,20110418,1,10,1,2011,3.5,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,0,0,1,0.0,98513.0,1,6,-2,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,3.52,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
298966,0,1,20110726,2,10,1,-1,3.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,3,0,0,42.0101,-1.0,7,0,42.0101,-2,-1,6,3.45,3.38,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,7
303622,1,1,20110718,1,12,1,1997,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,39705.0,0.0,1,3,0,1,43.0399,-1.0,0,0,-2.0,-2,-1,6,0.0,0.27,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
294160,0,1,20110825,2,9,1,-1,-1.0,-1,-1,0,2,76.0,66.0,-1,2,0,0,0,0,1,14592.0,-869.0,1,6,-2,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,3.87,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
94804,0,1,20110908,2,12,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,2,0,0,0,0,1,35606.0,0.0,1,6,-2,-2,52.1401,-1.0,0,0,-2.0,-2,-1,6,3.0,3.1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
304216,0,1,20110714,2,5,1,-1,-1.0,-1,-1,0,2,31.0,20.0,-1,0,0,0,0,0,1,0.0,54674.0,1,3,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,0.14,2.51,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,4
302707,1,1,20110902,2,4,1,-1,-1.0,-1,-1,0,2,100.0,60.0,-1,0,0,0,0,0,1,20504.0,0.0,1,1,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,2.7,2.7,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4
297627,0,1,20110622,1,5,1,-1,-1.0,-1,-1,0,2,11.0,8.0,-1,0,0,0,0,0,1,18687.0,0.0,1,6,-2,-2,11.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,3.34,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
300203,1,1,20110425,1,1,1,2006,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,25440.0,0.0,1,1,0,1,52.0201,-1.0,0,0,-2.0,-2,-1,6,1.85,1.85,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
301857,1,1,20110629,2,9,1,2011,2.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,3,0,1,45.1001,-1.0,0,0,-2.0,-2,-1,6,3.3,1.29,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
300303,0,1,20110413,2,9,1,-1,-1.0,-1,-1,0,2,78.0,74.0,-1,2,0,0,0,0,1,94869.0,0.0,1,6,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,4.0,3.95,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6
37630,0,1,20110412,2,5,1,-1,-1.0,-1,-1,0,2,136.0,70.0,-1,0,0,0,0,0,1,38694.0,0.0,1,6,-2,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,3.66,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4
84534,0,1,20110415,2,8,1,-1,-1.0,-1,-1,0,2,66.0,66.0,-1,2,0,0,0,0,1,0.0,0.0,1,6,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.7,3.74,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
303227,1,1,20110720,1,7,1,-1,-1.0,-1,-1,0,2,105.0,66.0,-1,0,0,0,0,0,1,52364.0,0.0,1,1,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
295130,0,1,20110425,2,10,1,2011,3.7,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,0,0,1,0.0,0.0,1,6,-2,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.3,3.54,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3
295794,0,1,20110414,2,4,1,-1,-1.0,-1,-1,0,2,68.0,66.0,-1,2,0,0,0,0,1,23492.0,0.0,1,6,-2,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,4.0,3.59,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
294755,0,1,20110714,1,12,1,-1,-1.0,-1,-1,0,2,62.0,62.0,-1,2,0,0,0,0,1,6648.0,35032.0,1,6,-2,-2,27.0101,13.1202,0,0,-2.0,-2,-1,6,3.7,3.64,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
303703,0,1,20110630,2,11,1,-1,-1.0,-1,-1,0,2,116.0,72.0,-1,2,0,0,0,0,1,88650.0,0.0,1,6,-2,-2,51.3801,-1.0,8,0,51.3801,-2,-1,6,4.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,6
279885,0,1,20110505,2,3,1,-1,-1.0,-1,-1,0,2,64.0,64.0,-1,2,0,0,0,0,1,6098.0,0.0,1,3,-2,-2,42.0101,-1.0,7,0,42.0101,-2,-1,6,3.42,3.59,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,3
259621,1,1,20110609,2,9,1,2007,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,52620.0,1,1,0,1,13.1209,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
301106,1,1,20110815,2,7,1,2010,2.62,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,9568.0,87209.0,1,6,0,0,42.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,3.19,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4
301023,1,1,20110705,2,5,1,-1,-1.0,-1,-1,0,2,73.0,66.0,-1,0,0,0,0,0,1,9898.0,0.0,1,3,-2,-2,42.0101,13.1209,0,0,-2.0,-2,-1,6,0.0,2.66,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
299655,1,1,20110419,2,12,1,2011,3.07,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,11778.0,1,6,0,0,27.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,3.03,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
302132,1,1,20110720,2,12,1,2010,2.97,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,49649.0,1,1,1,1,0.0,-1.0,0,0,-2.0,-2,-1,6,2.4,2.4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4
301080,1,1,20110909,2,4,1,-1,-1.0,-1,-1,0,2,45.0,45.0,-1,0,0,0,0,0,1,2768.0,12373.0,1,1,-2,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,3.33,3.33,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
298900,0,1,20110606,2,7,1,2011,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,40547.0,1,6,0,0,45.1101,-1.0,0,0,-2.0,-2,-1,6,4.0,3.71,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
304723,1,1,20110823,2,5,1,-1,-1.0,-1,-1,0,2,139.0,65.0,-1,0,0,0,0,0,1,61844.0,0.0,1,3,-2,-2,51.0,-1.0,0,0,-2.0,-2,-1,6,3.35,3.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4
305247,1,1,20110825,2,2,1,-1,-1.0,-1,-1,0,2,35.0,20.0,-1,0,0,0,0,0,1,0.0,37359.0,1,3,-2,-2,9.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,2.15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
303722,0,1,20110808,2,9,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,27610.0,0.0,1,6,-2,-2,51.1699,-1.0,8,0,51.3899,-2,-1,6,4.0,3.82,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
300370,0,1,20110728,2,10,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,98064.0,0.0,1,3,-2,-2,51.1699,-1.0,8,0,51.3899,-2,-1,6,4.0,3.77,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3
303211,1,1,20110906,1,12,1,-1,-1.0,-1,-1,0,2,81.0,69.0,-1,0,0,0,0,0,1,0.0,35340.0,1,1,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,2.42,2.42,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
301601,0,1,20110808,1,6,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,2600.0,0.0,1,6,-2,-2,51.1699,-1.0,8,0,51.3899,-2,-1,6,3.9,3.46,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,6
295326,1,1,20110830,1,10,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,2768.0,12373.0,1,1,-2,-2,52.0801,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
235992,1,1,20110726,2,6,1,-1,-1.0,-1,-1,0,2,106.0,72.0,-1,0,0,0,0,0,1,3992.0,0.0,1,6,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,4.0,3.93,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
303503,0,1,20110808,2,3,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,81368.0,0.0,1,6,-2,-2,51.1699,-1.0,8,0,51.3899,-2,-1,6,4.0,3.97,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6
301928,0,1,20110808,2,11,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,0.0,0.0,1,6,-2,-2,51.1699,-1.0,8,0,51.3899,-2,-1,6,3.57,3.33,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,4
282295,1,1,20110901,1,1,1,-1,2.43,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,2768.0,12373.0,1,1,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
299240,1,1,20110828,1,10,1,2011,2.3,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,0,0,1,0.0,37634.0,1,3,-2,1,0.0,-1.0,0,0,-2.0,-2,-1,6,0.68,0.6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,4
303921,1,1,20110629,1,1,1,1998,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,3,0,1,0.0,-1.0,0,0,-2.0,-2,-1,6,2.85,2.55,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4
302346,0,1,20110608,1,8,1,-1,-1.0,-1,-1,0,2,75.0,66.0,-1,0,0,0,0,0,1,14405.0,0.0,1,3,-2,-2,43.0399,-1.0,8,0,43.0399,-2,-1,6,2.07,3.24,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
305044,1,1,20110831,2,6,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,1194.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,0.28,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
305226,0,1,20110902,1,6,1,-1,-1.0,-1,-1,0,2,14.0,11.0,-1,0,0,0,0,1,1,21606.0,0.0,1,6,-2,-2,43.0399,-1.0,8,0,43.0399,-2,-1,6,4.0,3.53,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
296050,1,1,20110718,2,5,1,-1,-1.0,-1,-1,0,2,63.0,25.0,-1,0,0,0,1,0,1,12566.0,0.0,1,1,-2,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,0.4,0.4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
294698,1,1,20110712,1,11,1,-1,3.3,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,11524.0,1,6,0,0,52.1401,-1.0,0,0,-2.0,-2,-1,6,3.3,3.22,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
298959,0,1,20110705,2,12,1,2011,3.78,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,59202.0,1,3,0,-2,50.0701,-1.0,7,0,50.0701,-2,-1,6,3.78,3.8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,7
296175,0,1,20110630,1,10,1,-1,-1.0,-1,-1,0,2,69.0,62.0,-1,0,0,0,0,0,1,8924.0,0.0,1,3,-2,-2,52.1401,-1.0,8,0,52.1401,-2,-1,6,3.35,3.2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4
286282,0,1,20110829,1,5,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15263.0,1,6,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,4.0,3.16,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3
299072,0,1,20110504,1,1,1,-1,-1.0,-1,-1,0,2,70.0,87.0,-1,0,0,0,0,0,1,28480.0,0.0,1,6,-2,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,4.0,3.38,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
304578,0,1,20110808,1,8,1,-1,-1.0,-1,-1,0,2,21.0,18.0,-1,0,0,0,0,1,1,0.0,154929.0,1,6,-2,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,1.0,2.6,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,6
301493,1,1,20110622,2,7,1,-1,-1.0,-1,-1,0,2,21.0,21.0,-1,0,0,0,0,0,1,0.0,48713.0,1,6,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,2.7,2.09,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
305255,0,1,20110906,1,9,1,-1,-1.0,-1,-1,0,2,22.0,18.0,-1,0,0,0,1,0,1,2768.0,12373.0,1,6,-2,-2,40.0801,-1.0,0,0,-2.0,-2,-1,6,3.82,3.42,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
299798,1,1,20110801,2,9,1,2011,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,48355.0,1,3,0,0,42.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,3.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
301764,0,1,20110524,2,3,1,2009,3.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,17605.0,0.0,1,6,0,0,52.0301,-1.0,0,0,-2.0,-2,-1,6,3.7,3.58,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4
302827,0,1,20110712,2,12,1,-1,-1.0,-1,-1,0,2,17.0,17.0,-1,0,1,0,0,0,1,0.0,0.0,1,6,1,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,2.7,2.69,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,4
292383,1,1,20110524,2,11,1,2010,2.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,0.83,0.66,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
250478,1,1,20110901,2,6,1,-1,-1.0,-1,-1,0,2,132.0,85.0,-1,0,0,0,0,0,1,0.0,0.0,1,3,-2,-2,13.1209,-1.0,0,0,-2.0,-2,-1,6,0.94,1.43,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
257718,0,1,20110719,2,12,1,-1,-1.0,-1,-1,0,2,64.0,54.0,-1,2,1,0,0,0,1,0.0,26038.0,1,3,0,-2,43.0199,-1.0,8,0,43.0199,-2,-1,6,2.34,2.31,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,4
301582,0,1,20110728,2,3,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,50978.0,0.0,1,3,-2,-2,51.1699,-1.0,8,0,51.3899,-2,-1,6,4.0,3.69,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,6
301583,0,1,20110825,2,10,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,60862.0,0.0,1,6,-2,-2,51.1699,-1.0,8,0,51.3899,-2,-1,6,4.0,3.6,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,6
303915,1,1,20110728,2,11,1,-1,-1.0,-1,-1,0,2,45.0,39.0,-1,0,0,0,1,0,1,0.0,67437.0,1,3,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,3.03,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
304440,1,1,20110824,2,2,1,-1,-1.0,-1,-1,0,2,70.0,66.0,-1,2,0,0,0,0,1,2768.0,12373.0,1,1,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.8,3.8,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
302131,1,1,20110802,1,1,1,2011,2.3,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,1,0.0,34230.0,1,3,-2,1,50.0901,-1.0,0,0,-2.0,-2,-1,6,1.09,1.91,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
299554,1,1,20110502,1,4,1,2011,3.6,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,0,0,1,0.0,186953.0,1,6,-2,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,2.7,3.48,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,6
303035,0,1,20110816,2,10,1,-1,-1.0,-1,-1,0,2,73.0,90.0,-1,0,0,0,0,0,1,38347.0,0.0,1,6,-2,-2,52.0201,-1.0,8,0,52.0201,-2,-1,6,3.35,3.08,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4
302202,1,1,20110616,1,2,2,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,2768.0,12373.0,1,1,0,1,52.0301,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
303596,1,1,20110823,1,6,1,-1,-1.0,-1,-1,0,2,55.0,55.0,-1,0,0,0,0,0,1,21599.0,0.0,1,3,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.33,3.39,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
302946,0,1,20110725,2,12,1,-1,-1.0,-1,-1,0,2,65.0,65.0,-1,0,0,0,0,0,1,23045.0,0.0,1,6,-2,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.0,3.4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
302354,1,1,20110609,1,12,1,2011,3.01,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,66046.0,1,6,0,0,42.0101,-1.0,0,0,-2.0,-2,-1,6,2.0,3.05,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
26660,1,1,20110726,1,12,1,2011,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,0,1,1,2768.0,12373.0,1,3,-2,-2,52.1401,-1.0,0,0,-2.0,-2,-1,6,0.0,3.52,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3
301797,0,1,20110808,1,4,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,25391.0,0.0,1,6,-2,-2,51.1699,-1.0,8,0,51.3899,-2,-1,6,4.0,3.69,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6
